Entity1,Gender of Entity1,Entity2,Relation,Entity1 Position,Entity2 Position,Sentence
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","In the long term , the consequences of this treaty were long lasting , since the border between the two kingdoms was hardly modified in the course of the later centuries , becoming one of the longest frontiers of the European continent.On the other hand , the Treaty of Alcañices contributed to secure the position of Ferdinand IV in the Castilian throne , insecure because of internal and external discords , and allowed Dowager Queen María de Molina to extend her freedom of movement in the absence of disputes with the Portuguese sovereign , who had come to support it in her fight against John of Castile , who , at that moment , was still controlling the territory of León.At the end of 1297 , the Dowager Queen sent Alonso Pérez de Guzmán to the Kingdom of León to fight against John of Castile , who continued to control the territory ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","[ 9 ] At the beginning of 1298 , Alfonso de la Cerda and John of Castile , supported by Juan Núñez II de Lara , began to mint fake coin , since it contained less metal than it corresponded , with the purpose of destabilizing the economy of the Kingdoms of Castile and León ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","In the Cortes de Valladolid in 1298 , Henry of Castile again advised the sale of the city of Tarifa to the Muslims , but this was opposed by the Dowager Queen.The Dowager Queen met in 1298 with the King of Portugal in Toro , and requested that he help her in the fight against John of Castile ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","However , the Portuguese sovereign refused to attack him and , in common agreement with Henry of Castile , both planned that Ferdinand IV reached a peace agreement with John of Castile , under which the latter kept the Kingdom of Galicia , the city of León , and all the towns that he had conquered only during his lifetime , and at his death , all those territories would pass to Ferdinand IV ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","Nevertheless , the Dowager Queen , who opposed the project of surrender these territories to John of Castile , bribed the Henry of Castile by giving him the cities of Écija , Roa and Medellin so that the project did n't continue , while at the same time she managed to obtain from the representatives of the councils the publicly rejection to the project of the Portuguese sovereign.After the meeting with the Portuguese monarch in 1298 , the Dowager Queen sent to her son , the 7-years-old Infante Philip of Castile to the Kingdom of Galicia , with the purpose to reinforce the royal authority in that zone , where João Afonso de Albuquerque and Fernando Rodríguez de Castro , Lord of Lemos and Sarria , planted the disorder ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","Juan Núñez II de Lara was released in 1299 on condition that his sister Juana Núñez de Lara married Henry of Castile , to pay tribute to Ferdinand IV and swore not to revolted against him , and returned to the Crown the cities of Osma , Palenzuela , Amaya , Dueñas ( which was granted to Henry of Castile ) , Ampudia , Tordehumos ( which was given to Diego López V de Haro ) , La Mota , and Lerma.In March 1300 , the Dowager Queen met again with King Denis of Portugal in Ciudad Rodrigo , where the Portuguese sovereign requested funds to pay the cost of the matrimonial dispensations that the Pope should grant , so that could be carried out the marriages between Fernando IV and Constance of Portugal , and Beatrice of Castile with Afonso of Portugal ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","In the Cortes de Valladolid in 1300 the Dowager Queen imposing her will and managed to obtain the necessary amount of money with which could persuade Pope Boniface VIII to grant the dispensation that legitimized the marriage of the late Sancho IV of Castile with María de Molina.During the Cortes of Valladolid of 1300 John of Castile renounced to his pretensions to the throne , notwithstanding to have been proclaimed King of León in 1296 , and made public his oath of fidelity to Fernando IV and his successors on 26 June 1300 ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","[ 11 ] In 1301 King James II of Aragon besieged the town of Lorca , who belonged to Juan Manuel , Prince of Villena , who surrender it to the Aragonese monarch , and at the same time the Dowager Queen , with the purpose of amortizing the disbursement made to provide an army with which to release the city of the Aragonese siege , ordered the siege of the castles of Alcalá and Mula , and immediately after besieged the city of Murcia , where James II was ; the Aragonese monarch was close to be by the Castilian troops , but he was warned by Henry and John of Castile , who were afraid of a complete defeat of James II , because both wanted to maintain good relations with him.In the Cortes de Burgos of 1301 were approved the subsidies demanded by the Crown to finance the war against the Kingdoms of Aragon and Granada and against Alfonso de la Cerda , while were granted subsidies to obtain the legitimation of marriage of the Dowager Queen with Sancho IV ; for this purpose , were sent 10,000 silver marks to the Pope , despite the famine that ravaged the Kingdoms of Castile and León.In June 1301 , during the Cortes de Zamora , John of Castile and the ricoshombres of Léon , Galicia and Asturias , supporters mostly of the John , approved the subsidies demanded by the Crown.In November 1301 , when the court was in the city of Burgos , was made public the bull by which Pope Boniface VIII legitimized the marriage of María de Molina with the late King Sancho IV , and therefore her children were legitimate from that moment ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","Both were joined by John of Castile , who continued to claim the Lordship of Biscay on behalf of his wife , María I Díaz de Haro.In 1301 , while the Dowager Queen was in Vitoria with Henry of Castile answering the complaints presented by the Kingdom of Navarre in relation to the Castilian attacks to their lands , John of Castile and Juan Núñez II de Lara indisposed the King with his mother and sought his amusement in the lands of León by means of hunting , to which Ferdinand IV showed his predilection since childhood ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","With the Dowager Queen in Vitoria , the Aragonese nobles revolted against their monarch offered their support to obtain from James II the return to Castile of the towns from which he had taken over in the Kingdom of Murcia ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","That same year Henry of Castile , allied with Diego López V de Haro , demanded to Ferdinand IV , in compensation to leave his position of royal guardian ( and after having previously blackmailed the Dowager Queen with declaring the war to his son if they did n't accede to his request ) , the possession of the towns of Atienza and San Esteban de Gormaz , which were granted by the King.On 23 January 1302 Ferdinand IV married in Valladolid with Constance , daughter of King Denis of Portugal ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","In the Cortes de Medina del Campo of May 1302 , Henry and John of Castile and Juan Núñez II de Lara tried to indispose the King with his mother , accusing her of having given away the jewels given to her by Sancho IV , and later , when the accusation was proved to be false , they accused her of having appropriated the subsidies granted to the Crown in the Cortes of previous years , an accusation that was also proved false when Nuño , Abbot of Santander and Chancellor of the Dowager Queen , reviewed and made public the accounts of María de Molina , who not only had not appropriated the Crown 's funds but contributed with her own income to the support of the monarchy ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","While celebrating the Cortes of Medina del Campo in 1302 , which was attended by a representation of the King of Castile , Sultan Muhammed II al-Faqih of Granada died and was succeeded by his son , Muhammad III , who attacked the Kingdoms of Castilla y León and conquered the municipality of Bedmar.In July 1302 Ferdinand IV went to the Cortes de Burgos along with his mother , with whom he had restored good relations , and with Henry of Castile ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","The King , although under the influence of his private Samuel de Belorado , of Jewish origin —who tried to indispose the King from his mother— had decided to dispense from the presence of the John of Castile and Juan Núñez II de Lara in the Cortes ."
Ferdinand IV of Castile,Male,King,hypernym,"[104, 114]","[142, 146]","In the final months of 1302 , the Dowager Queen , who was in Valladolid , was forced to appease the ricoshombres and members of the nobility , who planned to rise up in arms against Ferdinand IV , who spent the Christmas of 1302 in lands of the Kingdom of León , accompanied by the John of Castile and Juan Núñez II de Lara.At the beginning of 1303 there was a planned meeting between King Denis of Portugal and Ferdinand IV , where the Castilian monarch hoped that his cousin and father-in-law the Portuguese monarch would return to him some territory ."
