age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,management,single,tertiary,no,655,no,yes,unknown,4,jul,68,1,-1,0,unknown,no
28,technician,single,secondary,no,1581,no,yes,cellular,7,jul,576,2,-1,0,unknown,no
37,admin.,single,secondary,no,176,yes,no,cellular,18,may,80,2,-1,0,unknown,no
34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,yes
38,technician,single,secondary,no,1255,yes,no,cellular,6,may,120,1,170,4,failure,no
34,technician,single,secondary,no,666,no,no,cellular,21,aug,1503,2,-1,0,unknown,yes
26,services,single,secondary,no,1050,yes,no,unknown,2,jun,118,3,-1,0,unknown,no
46,admin.,single,secondary,no,148,yes,no,cellular,5,may,85,4,-1,0,unknown,no
50,admin.,single,secondary,no,167,no,yes,cellular,28,jul,201,3,-1,0,unknown,no
27,technician,single,tertiary,no,261,yes,yes,cellular,30,jan,195,2,-1,0,unknown,no
33,technician,single,secondary,no,1746,yes,no,unknown,26,may,152,2,-1,0,unknown,no
27,management,single,tertiary,no,-98,yes,yes,unknown,16,may,344,2,-1,0,unknown,no
43,admin.,single,secondary,no,375,no,yes,cellular,21,jul,163,4,-1,0,unknown,no
31,blue-collar,single,unknown,no,6281,no,no,cellular,22,oct,257,1,128,3,other,yes
32,admin.,single,secondary,no,314,no,yes,cellular,23,apr,91,4,156,1,other,no
45,technician,single,tertiary,no,2099,no,yes,unknown,1,jul,333,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,226,yes,no,unknown,5,jun,426,5,-1,0,unknown,no
22,student,single,secondary,no,249,no,no,unknown,5,sep,11,1,-1,0,unknown,no
35,admin.,single,secondary,no,0,yes,no,cellular,8,may,376,3,-1,0,unknown,no
30,admin.,single,secondary,no,613,yes,no,cellular,17,apr,180,2,302,1,failure,no
30,admin.,single,secondary,no,-213,yes,yes,unknown,27,may,751,1,-1,0,unknown,yes
34,admin.,single,secondary,no,528,no,no,cellular,1,jun,165,1,124,1,other,no
30,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,291,6,other,no
35,technician,single,secondary,no,11423,yes,no,unknown,23,may,107,1,-1,0,unknown,no
25,technician,single,secondary,no,5695,no,no,cellular,16,nov,124,1,-1,0,unknown,no
29,admin.,single,secondary,no,-507,yes,no,unknown,16,may,286,1,-1,0,unknown,no
44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,unknown,no
44,admin.,single,secondary,no,-497,yes,no,cellular,11,may,115,2,370,2,failure,no
32,technician,single,secondary,no,-420,no,no,cellular,22,aug,586,2,-1,0,unknown,no
37,management,single,tertiary,no,102,yes,no,cellular,21,aug,101,2,-1,0,unknown,no
31,admin.,single,secondary,no,358,yes,no,unknown,15,may,124,2,-1,0,unknown,no
35,services,single,secondary,no,155,yes,no,cellular,20,apr,285,1,-1,0,unknown,no
29,admin.,single,secondary,no,200,yes,no,cellular,18,may,261,1,-1,0,unknown,no
31,admin.,single,secondary,no,144,yes,no,cellular,21,nov,51,2,140,11,failure,no
28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no
31,admin.,single,secondary,no,320,yes,no,cellular,15,may,376,2,-1,0,unknown,no
37,admin.,single,secondary,no,728,no,no,cellular,3,feb,129,1,174,2,other,yes
37,admin.,single,tertiary,no,3954,yes,no,cellular,17,apr,238,1,331,1,failure,no
32,blue-collar,single,secondary,no,8859,yes,no,cellular,20,nov,252,1,-1,0,unknown,no
42,management,single,tertiary,no,196,yes,no,unknown,12,may,325,3,-1,0,unknown,no
31,management,single,tertiary,no,385,yes,no,unknown,21,may,304,1,-1,0,unknown,no
32,management,single,tertiary,no,258,yes,no,cellular,29,aug,131,4,-1,0,unknown,no
57,retired,single,secondary,no,976,yes,no,cellular,9,jul,98,1,-1,0,unknown,no
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown,no
34,technician,single,tertiary,no,783,no,no,cellular,8,jul,281,1,-1,0,unknown,no
54,services,single,secondary,no,0,no,no,cellular,23,sep,209,1,-1,0,unknown,yes
30,technician,single,secondary,no,44,no,no,cellular,11,aug,187,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,631,yes,no,cellular,12,may,57,2,344,8,other,no
20,student,single,secondary,no,1681,no,no,telephone,16,apr,130,1,-1,0,unknown,no
50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,no
26,admin.,single,secondary,no,52,no,no,cellular,28,jan,287,1,-1,0,unknown,no
37,unemployed,single,primary,no,1648,yes,no,unknown,5,jun,166,2,-1,0,unknown,no
38,blue-collar,single,secondary,no,1230,yes,no,unknown,6,jun,266,2,-1,0,unknown,no
36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,yes
83,retired,single,primary,no,3349,no,no,telephone,12,feb,89,1,-1,0,unknown,no
30,technician,single,secondary,no,938,no,no,cellular,25,jun,171,1,141,3,other,no
29,admin.,single,secondary,no,266,yes,no,cellular,6,may,540,1,-1,0,unknown,yes
26,management,single,tertiary,no,948,yes,no,cellular,17,aug,125,1,-1,0,unknown,no
40,management,single,tertiary,no,759,yes,no,telephone,20,apr,32,2,266,5,failure,no
36,management,single,tertiary,no,62,no,no,telephone,31,jul,43,34,-1,0,unknown,no
31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,yes
33,technician,single,tertiary,no,989,yes,yes,unknown,13,may,232,3,-1,0,unknown,no
42,management,single,tertiary,no,145,no,no,cellular,26,aug,174,2,-1,0,unknown,no
50,housemaid,single,primary,no,1158,yes,no,cellular,3,feb,116,3,265,3,failure,no
29,technician,single,secondary,no,362,no,no,cellular,9,feb,826,7,-1,0,unknown,no
42,admin.,single,secondary,no,283,yes,no,unknown,19,jun,446,1,-1,0,unknown,no
20,student,single,secondary,no,1819,no,no,cellular,9,apr,245,3,-1,0,unknown,yes
38,housemaid,single,secondary,no,113,yes,no,unknown,2,jun,98,4,-1,0,unknown,no
32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,646,1,-1,0,unknown,no
26,management,single,tertiary,no,222,no,no,cellular,26,oct,318,1,120,3,success,yes
52,management,single,tertiary,no,-334,yes,no,cellular,6,may,402,2,-1,0,unknown,no
33,management,single,tertiary,no,1590,no,no,cellular,29,jan,57,1,-1,0,unknown,no
25,admin.,single,secondary,no,120,yes,no,unknown,3,jun,542,1,-1,0,unknown,no
28,admin.,single,secondary,no,2831,yes,no,unknown,9,may,211,3,-1,0,unknown,no
27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no
24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,no
37,self-employed,single,tertiary,no,556,no,no,unknown,17,jun,200,2,-1,0,unknown,no
26,services,single,primary,no,179,yes,yes,cellular,28,jul,333,4,-1,0,unknown,no
25,management,single,tertiary,no,1129,no,no,cellular,8,jul,452,2,-1,0,unknown,no
36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes
32,management,single,tertiary,no,3981,yes,no,cellular,15,apr,362,1,271,1,failure,no
26,student,single,secondary,no,715,yes,no,unknown,20,jun,31,10,-1,0,unknown,no
60,admin.,single,secondary,no,860,yes,no,cellular,12,may,318,1,-1,0,unknown,no
26,technician,single,secondary,no,75,yes,no,unknown,27,may,337,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,2696,yes,no,cellular,20,nov,564,2,183,1,failure,no
32,blue-collar,single,primary,no,181,yes,no,cellular,6,may,90,1,-1,0,unknown,no
54,unemployed,single,tertiary,no,252,yes,no,cellular,21,jul,101,1,-1,0,unknown,no
33,management,single,tertiary,no,1956,no,no,telephone,8,nov,76,1,-1,0,unknown,no
34,admin.,single,secondary,no,395,yes,no,cellular,11,may,150,2,364,8,failure,no
42,technician,single,tertiary,no,2157,yes,yes,unknown,15,may,260,1,-1,0,unknown,no
30,management,single,tertiary,no,420,no,no,cellular,25,aug,618,3,-1,0,unknown,no
34,management,single,tertiary,no,21,yes,no,cellular,18,jul,74,5,-1,0,unknown,no
20,student,single,tertiary,no,79,yes,no,unknown,14,may,168,3,-1,0,unknown,no
23,student,single,tertiary,no,82,no,no,cellular,4,may,289,4,-1,0,unknown,no
27,student,single,tertiary,no,5291,no,no,cellular,12,aug,345,2,-1,0,unknown,no
38,management,single,tertiary,no,1515,yes,no,cellular,18,nov,134,1,110,5,failure,no
53,blue-collar,single,secondary,no,105,yes,no,unknown,26,may,239,3,-1,0,unknown,no
43,management,single,tertiary,no,778,yes,no,cellular,25,aug,230,5,-1,0,unknown,no
33,technician,single,secondary,no,189,yes,no,unknown,14,may,260,1,-1,0,unknown,no
27,unemployed,single,tertiary,no,37,yes,no,unknown,13,may,163,3,-1,0,unknown,no
26,management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,other,no
33,management,single,tertiary,no,8038,yes,no,cellular,19,nov,60,1,-1,0,unknown,no
26,services,single,secondary,yes,-599,yes,yes,unknown,30,may,62,3,-1,0,unknown,no
41,management,single,tertiary,no,4522,no,no,cellular,28,aug,55,1,-1,0,unknown,no
29,technician,single,secondary,no,115,no,no,unknown,27,may,340,1,-1,0,unknown,no
22,services,single,secondary,no,2273,no,yes,cellular,2,jul,98,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,4,yes,no,cellular,7,may,153,2,-1,0,unknown,no
39,technician,single,secondary,no,4380,no,no,telephone,9,jul,87,8,-1,0,unknown,no
26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1,0,unknown,no
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,246,2,-1,0,unknown,no
26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,no
35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown,no
34,technician,single,secondary,no,2131,yes,no,cellular,13,may,53,1,-1,0,unknown,no
35,services,single,secondary,no,25,yes,no,cellular,10,jul,144,1,-1,0,unknown,no
31,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132,1,-1,0,unknown,no
39,management,single,tertiary,no,0,no,no,cellular,6,may,389,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,-289,yes,yes,cellular,5,may,94,5,-1,0,unknown,no
42,entrepreneur,single,primary,no,103,yes,no,unknown,19,may,156,5,-1,0,unknown,no
39,management,single,tertiary,no,86,yes,no,cellular,21,aug,140,4,-1,0,unknown,no
35,management,single,tertiary,no,747,no,no,cellular,23,feb,141,2,176,3,failure,no
25,student,single,unknown,no,92,no,no,cellular,27,may,297,1,-1,0,unknown,no
34,management,single,tertiary,no,3,no,no,cellular,5,feb,16,5,-1,0,unknown,no
27,blue-collar,single,primary,no,-579,yes,no,cellular,18,may,220,1,367,3,failure,no
35,unemployed,single,secondary,no,145,no,no,cellular,17,jul,354,1,-1,0,unknown,no
35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes
53,housemaid,single,tertiary,no,3275,no,no,unknown,6,jun,527,2,-1,0,unknown,no
38,technician,single,tertiary,no,508,yes,yes,cellular,12,aug,1103,2,-1,0,unknown,yes
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
29,blue-collar,single,secondary,no,482,no,no,cellular,20,apr,168,2,-1,0,unknown,no
39,management,single,tertiary,no,1234,no,no,telephone,29,jul,64,4,-1,0,unknown,no
30,management,single,tertiary,no,0,no,yes,unknown,3,jul,88,1,-1,0,unknown,no
35,management,single,secondary,no,5260,yes,no,unknown,20,may,211,2,-1,0,unknown,no
35,admin.,single,secondary,no,303,no,no,cellular,24,sep,173,2,190,10,other,yes
37,blue-collar,single,secondary,no,277,yes,no,unknown,3,jun,87,6,-1,0,unknown,no
25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no
37,management,single,tertiary,no,614,yes,no,unknown,30,may,371,2,-1,0,unknown,no
30,services,single,secondary,no,148,no,yes,cellular,7,jul,482,3,-1,0,unknown,no
30,management,single,tertiary,no,0,no,no,cellular,19,aug,292,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,13156,yes,no,unknown,21,may,240,1,-1,0,unknown,no
48,services,single,primary,no,848,yes,no,unknown,15,may,98,1,-1,0,unknown,no
29,services,single,secondary,no,40,yes,no,cellular,18,may,105,1,355,2,failure,no
30,self-employed,single,tertiary,no,0,yes,no,cellular,5,may,57,1,301,1,failure,no
32,management,single,tertiary,no,3050,yes,no,cellular,21,nov,58,1,182,1,failure,no
36,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,569,2,-1,0,unknown,no
35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,0,unknown,yes
31,self-employed,single,secondary,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,no
41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
50,admin.,single,secondary,no,2040,yes,no,cellular,7,may,149,1,357,1,failure,no
30,management,single,tertiary,no,112,yes,yes,cellular,12,may,451,2,349,2,failure,no
32,admin.,single,secondary,no,6042,yes,no,cellular,15,may,183,1,361,1,failure,no
31,admin.,single,secondary,no,296,yes,no,unknown,13,may,161,1,-1,0,unknown,no
28,blue-collar,single,primary,no,442,no,no,cellular,30,jan,157,2,-1,0,unknown,no
28,blue-collar,single,unknown,no,448,yes,no,unknown,28,may,307,1,-1,0,unknown,no
35,blue-collar,single,primary,no,90,yes,no,unknown,23,may,203,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,-392,yes,no,cellular,7,may,346,1,-1,0,unknown,no
27,technician,single,secondary,no,3,no,no,unknown,3,jun,68,6,-1,0,unknown,no
58,services,single,secondary,no,1430,yes,no,cellular,20,apr,861,6,321,5,failure,no
40,admin.,single,secondary,no,1200,yes,no,cellular,21,nov,163,2,156,8,failure,no
39,technician,single,secondary,no,14,yes,no,cellular,7,may,72,1,-1,0,unknown,no
29,management,single,tertiary,no,697,no,no,cellular,4,feb,206,1,-1,0,unknown,yes
26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes
30,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,449,2,-1,0,unknown,yes
42,technician,single,secondary,no,631,no,no,telephone,22,jul,171,2,413,3,failure,no
27,blue-collar,single,secondary,no,1,yes,no,cellular,18,jul,320,2,-1,0,unknown,no
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,502,1,115,3,other,yes
33,technician,single,secondary,no,239,yes,no,unknown,21,may,127,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,3,-1,0,unknown,no
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,failure,yes
32,services,single,secondary,no,81,yes,no,unknown,7,may,126,5,-1,0,unknown,no
60,management,single,tertiary,no,0,no,yes,cellular,23,jul,151,1,-1,0,unknown,no
33,services,single,tertiary,no,1268,yes,no,cellular,3,jun,2219,1,28,2,failure,no
26,management,single,tertiary,no,2356,yes,no,cellular,23,jul,252,6,-1,0,unknown,no
51,management,single,tertiary,no,824,no,no,unknown,19,may,102,2,-1,0,unknown,no
31,student,single,tertiary,no,2030,yes,no,cellular,14,may,168,2,351,2,failure,no
34,technician,single,secondary,no,161,no,yes,cellular,8,aug,61,2,-1,0,unknown,no
38,unemployed,single,tertiary,no,560,no,no,cellular,29,jan,316,1,-1,0,unknown,no
45,admin.,single,secondary,no,757,yes,yes,cellular,24,jul,144,3,-1,0,unknown,no
47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285,1,330,3,other,no
27,student,single,secondary,no,1411,no,no,cellular,2,feb,92,1,-1,0,unknown,no
23,services,single,secondary,no,665,yes,no,unknown,28,may,1183,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,2668,yes,no,cellular,18,jul,187,1,-1,0,unknown,no
30,technician,single,tertiary,no,53,no,no,cellular,30,oct,155,1,184,1,success,no
26,self-employed,single,tertiary,no,16563,yes,no,cellular,18,may,245,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,4143,yes,yes,unknown,2,jun,21,1,-1,0,unknown,no
30,technician,single,tertiary,no,8138,yes,no,cellular,12,aug,227,2,-1,0,unknown,no
25,services,single,secondary,no,1119,yes,no,cellular,18,may,1063,1,-1,0,unknown,yes
36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,yes
31,management,single,tertiary,no,635,yes,no,cellular,20,apr,37,1,320,2,failure,no
32,management,single,tertiary,no,813,no,no,cellular,28,aug,114,7,-1,0,unknown,no
37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,no
52,management,single,tertiary,no,597,no,no,cellular,25,aug,84,4,-1,0,unknown,no
30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,358,6,-1,0,unknown,no
34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,no
26,student,single,secondary,no,620,no,no,cellular,17,feb,104,1,-1,0,unknown,yes
35,technician,single,secondary,no,196,yes,no,cellular,21,nov,318,1,-1,0,unknown,no
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,169,1,134,1,other,no
30,management,single,tertiary,no,5359,no,no,cellular,26,feb,427,1,191,3,success,yes
35,technician,single,tertiary,no,2043,yes,yes,unknown,23,may,159,2,-1,0,unknown,no
35,management,single,tertiary,no,1374,no,no,unknown,17,jun,45,2,-1,0,unknown,no
29,housemaid,single,tertiary,no,453,no,no,cellular,13,aug,126,2,-1,0,unknown,no
19,student,single,unknown,no,27,no,no,telephone,5,mar,86,12,-1,0,unknown,no
34,technician,single,tertiary,no,23919,no,no,cellular,12,aug,384,2,-1,0,unknown,no
37,technician,single,secondary,no,428,yes,no,unknown,30,may,107,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes
30,management,single,tertiary,no,485,yes,no,cellular,21,nov,89,2,-1,0,unknown,no
35,technician,single,secondary,no,449,yes,no,cellular,12,may,245,1,-1,0,unknown,no
54,management,single,secondary,no,555,no,yes,cellular,30,jul,117,11,-1,0,unknown,no
53,admin.,single,secondary,no,-285,no,yes,unknown,11,jun,328,1,-1,0,unknown,no
35,management,single,secondary,no,329,no,no,cellular,23,jul,375,8,-1,0,unknown,no
32,management,single,tertiary,no,354,no,no,cellular,4,mar,177,2,133,5,other,yes
26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,unknown,no
30,management,single,tertiary,no,11278,no,no,cellular,4,may,256,3,-1,0,unknown,no
31,management,single,tertiary,no,713,no,no,cellular,28,aug,162,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,412,2,-1,0,unknown,yes
31,management,single,tertiary,no,115,no,no,cellular,17,mar,187,1,-1,0,unknown,yes
34,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,no
24,student,single,secondary,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,no
31,student,single,tertiary,no,2010,yes,no,cellular,5,feb,15,5,261,1,other,no
36,technician,single,tertiary,no,1324,no,no,cellular,22,aug,85,2,-1,0,unknown,no
29,technician,single,tertiary,no,2893,yes,no,unknown,3,jun,250,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,1150,yes,no,unknown,14,may,282,1,-1,0,unknown,no
28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767,5,-1,0,unknown,yes
51,management,single,tertiary,no,0,yes,no,telephone,29,jan,121,1,244,2,failure,no
44,management,single,tertiary,no,3355,yes,no,unknown,12,jun,312,2,-1,0,unknown,no
33,technician,single,secondary,no,1733,yes,no,cellular,14,may,895,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,-15,yes,no,unknown,28,may,140,1,-1,0,unknown,no
36,admin.,single,tertiary,no,2317,yes,no,cellular,19,nov,56,2,-1,0,unknown,no
38,management,single,tertiary,no,1027,yes,no,cellular,6,sep,387,2,188,3,success,no
32,blue-collar,single,secondary,no,551,yes,no,cellular,14,aug,99,3,-1,0,unknown,no
32,technician,single,tertiary,no,47,yes,no,cellular,14,jul,213,3,-1,0,unknown,no
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,unknown,no
31,admin.,single,secondary,no,1201,no,no,cellular,6,feb,270,5,-1,0,unknown,no
30,management,single,tertiary,no,-58,no,yes,cellular,19,aug,15,18,-1,0,unknown,no
29,management,single,tertiary,no,1351,no,no,cellular,11,mar,228,1,91,1,failure,no
34,management,single,tertiary,no,-362,yes,yes,cellular,20,apr,7,6,-1,0,unknown,no
44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
26,student,single,tertiary,no,193,no,no,cellular,3,apr,48,2,-1,0,unknown,no
35,management,single,tertiary,no,2988,yes,no,cellular,25,may,179,1,-1,0,unknown,no
36,admin.,single,secondary,no,0,yes,yes,unknown,16,may,213,1,-1,0,unknown,no
29,management,single,tertiary,no,471,yes,no,cellular,6,may,106,1,-1,0,unknown,no
41,management,single,secondary,no,-277,yes,no,cellular,12,may,431,1,-1,0,unknown,no
